chapter,quality_method,ability_model,item_uid,item_index,source_id,passage_reference,q_type,score,direct_correct,llm_score,embedding_similarity,answer_confidence,insufficient_information,evidence_quality,score_file
2,llm_prompt_high,1.7b,luke2:item17:uw-174357-open:open,17,uw-174357-open,文本甲 2:35,open,0.0,,0.0,0.29280926989977935,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_high,1.7b,luke2:item18:uw-174357-mcq:mcq,18,uw-174357-mcq,文本甲 2:35,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_high,1.7b,luke2:item19:uw-174359-open:open,19,uw-174359-open,文本甲 2:40,open,0.0,,0.0,0.1966936649382881,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_high,1.7b,luke2:item20:uw-174359-mcq:mcq,20,uw-174359-mcq,文本甲 2:40,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_high,1.7b,luke2:item21:uw-174361-open:open,21,uw-174361-open,文本甲 2:46,open,0.0,,0.0,0.45133535716021456,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_high,1.7b,luke2:item22:uw-174361-mcq:mcq,22,uw-174361-mcq,文本甲 2:46,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_high,1.7b,luke2:item23:uw-174362-open:open,23,uw-174362-open,文本甲 2:49,open,1.0,,1.0,0.5959213729001673,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_high,1.7b,luke2:item24:uw-174362-mcq:mcq,24,uw-174362-mcq,文本甲 2:49,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_high/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item1:uw-174346-open:open,1,uw-174346-open,文本甲 2:4,open,1.0,,1.0,0.49753801095767974,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item2:uw-174346-mcq:mcq,2,uw-174346-mcq,文本甲 2:4,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item3:uw-174347-open:open,3,uw-174347-open,文本甲 2:7,open,0.0,,0.0,0.17269470282924776,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item4:uw-174347-mcq:mcq,4,uw-174347-mcq,文本甲 2:7,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item5:uw-174349-open:open,5,uw-174349-open,文本甲 2:9,open,1.0,,1.0,0.628214800287068,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item6:uw-174349-mcq:mcq,6,uw-174349-mcq,文本甲 2:9,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item7:uw-174350-open:open,7,uw-174350-open,文本甲 2:11,open,0.0,,0.0,0.35909047192846927,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item8:uw-174350-mcq:mcq,8,uw-174350-mcq,文本甲 2:11,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item9:uw-174351-open:open,9,uw-174351-open,文本甲 2:15,open,1.0,,1.0,0.33594767319164115,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item10:uw-174351-mcq:mcq,10,uw-174351-mcq,文本甲 2:15,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item11:uw-174352-open:open,11,uw-174352-open,文本甲 2:16,open,0.0,,0.0,0.12567564709461168,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item12:uw-174352-mcq:mcq,12,uw-174352-mcq,文本甲 2:16,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item13:uw-174354-open:open,13,uw-174354-open,文本甲 2:22,open,1.0,,1.0,0.3722275093497185,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item14:uw-174354-mcq:mcq,14,uw-174354-mcq,文本甲 2:22,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item15:uw-174355-open:open,15,uw-174355-open,文本甲 2:26,open,0.0,,0.0,0.08899983200496542,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item16:uw-174355-mcq:mcq,16,uw-174355-mcq,文本甲 2:26,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item17:uw-174357-open:open,17,uw-174357-open,文本甲 2:35,open,1.0,,1.0,0.34245861829979274,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item18:uw-174357-mcq:mcq,18,uw-174357-mcq,文本甲 2:35,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item19:uw-174359-open:open,19,uw-174359-open,文本甲 2:40,open,0.0,,0.0,0.2613808070039751,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item20:uw-174359-mcq:mcq,20,uw-174359-mcq,文本甲 2:40,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item21:uw-174361-open:open,21,uw-174361-open,文本甲 2:46,open,0.0,,0.0,0.45134740082946123,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item22:uw-174361-mcq:mcq,22,uw-174361-mcq,文本甲 2:46,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item23:uw-174362-open:open,23,uw-174362-open,文本甲 2:49,open,0.0,,0.0,0.2711793517060942,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,llama 1b,luke2:item24:uw-174362-mcq:mcq,24,uw-174362-mcq,文本甲 2:49,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item1:uw-174346-open:open,1,uw-174346-open,文本甲 2:4,open,1.0,,1.0,0.5355509086902533,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item2:uw-174346-mcq:mcq,2,uw-174346-mcq,文本甲 2:4,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item3:uw-174347-open:open,3,uw-174347-open,文本甲 2:7,open,0.0,,0.0,0.17269470282924776,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item4:uw-174347-mcq:mcq,4,uw-174347-mcq,文本甲 2:7,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item5:uw-174349-open:open,5,uw-174349-open,文本甲 2:9,open,0.0,,0.0,0.2848990359978922,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item6:uw-174349-mcq:mcq,6,uw-174349-mcq,文本甲 2:9,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item7:uw-174350-open:open,7,uw-174350-open,文本甲 2:11,open,1.0,,1.0,0.6410439787230903,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item8:uw-174350-mcq:mcq,8,uw-174350-mcq,文本甲 2:11,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item9:uw-174351-open:open,9,uw-174351-open,文本甲 2:15,open,1.0,,1.0,0.20533017513954424,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item10:uw-174351-mcq:mcq,10,uw-174351-mcq,文本甲 2:15,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item11:uw-174352-open:open,11,uw-174352-open,文本甲 2:16,open,1.0,,1.0,0.6428499936869371,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item12:uw-174352-mcq:mcq,12,uw-174352-mcq,文本甲 2:16,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item13:uw-174354-open:open,13,uw-174354-open,文本甲 2:22,open,0.0,,0.0,0.2362075669115756,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item14:uw-174354-mcq:mcq,14,uw-174354-mcq,文本甲 2:22,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item15:uw-174355-open:open,15,uw-174355-open,文本甲 2:26,open,1.0,,1.0,0.3675288124384287,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item16:uw-174355-mcq:mcq,16,uw-174355-mcq,文本甲 2:26,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item17:uw-174357-open:open,17,uw-174357-open,文本甲 2:35,open,0.0,,0.0,0.33702120105175026,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item18:uw-174357-mcq:mcq,18,uw-174357-mcq,文本甲 2:35,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item19:uw-174359-open:open,19,uw-174359-open,文本甲 2:40,open,0.0,,0.0,0.34488930875624746,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item20:uw-174359-mcq:mcq,20,uw-174359-mcq,文本甲 2:40,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item21:uw-174361-open:open,21,uw-174361-open,文本甲 2:46,open,1.0,,1.0,0.6732693613083375,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item22:uw-174361-mcq:mcq,22,uw-174361-mcq,文本甲 2:46,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item23:uw-174362-open:open,23,uw-174362-open,文本甲 2:49,open,1.0,,1.0,0.5267345459719313,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.5b,luke2:item24:uw-174362-mcq:mcq,24,uw-174362-mcq,文本甲 2:49,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item1:uw-174346-open:open,1,uw-174346-open,文本甲 2:4,open,1.0,,1.0,0.46862225851211414,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item2:uw-174346-mcq:mcq,2,uw-174346-mcq,文本甲 2:4,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item3:uw-174347-open:open,3,uw-174347-open,文本甲 2:7,open,0.0,,0.0,0.11821478519649883,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item4:uw-174347-mcq:mcq,4,uw-174347-mcq,文本甲 2:7,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item5:uw-174349-open:open,5,uw-174349-open,文本甲 2:9,open,1.0,,1.0,0.4891619134699483,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item6:uw-174349-mcq:mcq,6,uw-174349-mcq,文本甲 2:9,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item7:uw-174350-open:open,7,uw-174350-open,文本甲 2:11,open,1.0,,1.0,0.27936325291792186,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item8:uw-174350-mcq:mcq,8,uw-174350-mcq,文本甲 2:11,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item9:uw-174351-open:open,9,uw-174351-open,文本甲 2:15,open,1.0,,1.0,0.3193862205802227,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item10:uw-174351-mcq:mcq,10,uw-174351-mcq,文本甲 2:15,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item11:uw-174352-open:open,11,uw-174352-open,文本甲 2:16,open,0.0,,0.0,0.22516345327981468,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item12:uw-174352-mcq:mcq,12,uw-174352-mcq,文本甲 2:16,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item13:uw-174354-open:open,13,uw-174354-open,文本甲 2:22,open,1.0,,1.0,0.3778510951007906,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item14:uw-174354-mcq:mcq,14,uw-174354-mcq,文本甲 2:22,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item15:uw-174355-open:open,15,uw-174355-open,文本甲 2:26,open,1.0,,1.0,0.517762688990208,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item16:uw-174355-mcq:mcq,16,uw-174355-mcq,文本甲 2:26,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item17:uw-174357-open:open,17,uw-174357-open,文本甲 2:35,open,0.0,,0.0,0.28533717265893527,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item18:uw-174357-mcq:mcq,18,uw-174357-mcq,文本甲 2:35,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item19:uw-174359-open:open,19,uw-174359-open,文本甲 2:40,open,1.0,,1.0,0.3988675875353496,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item20:uw-174359-mcq:mcq,20,uw-174359-mcq,文本甲 2:40,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item21:uw-174361-open:open,21,uw-174361-open,文本甲 2:46,open,0.0,,0.0,0.39873178342538473,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item22:uw-174361-mcq:mcq,22,uw-174361-mcq,文本甲 2:46,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item23:uw-174362-open:open,23,uw-174362-open,文本甲 2:49,open,1.0,,1.0,0.5656520156517122,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,llm_prompt_low,1.7b,luke2:item24:uw-174362-mcq:mcq,24,uw-174362-mcq,文本甲 2:49,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.7b/llm_prompt_low/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item1:uw-174346-open:open,1,uw-174346-open,Luke 2:4,open,0.0,,0.0,0.49801223830869157,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item2:uw-174346-mcq:mcq,2,uw-174346-mcq,Luke 2:4,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item3:uw-174347-open:open,3,uw-174347-open,Luke 2:7,open,1.0,,1.0,0.4942871242129373,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item4:uw-174347-mcq:mcq,4,uw-174347-mcq,Luke 2:7,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item5:uw-174349-open:open,5,uw-174349-open,Luke 2:9,open,1.0,,1.0,0.4488359780486978,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item6:uw-174349-mcq:mcq,6,uw-174349-mcq,Luke 2:9,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item7:uw-174350-open:open,7,uw-174350-open,Luke 2:11,open,1.0,,1.0,0.4261836362724387,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item8:uw-174350-mcq:mcq,8,uw-174350-mcq,Luke 2:11,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item9:uw-174351-open:open,9,uw-174351-open,Luke 2:15,open,1.0,,1.0,0.3556548853196768,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item10:uw-174351-mcq:mcq,10,uw-174351-mcq,Luke 2:15,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item11:uw-174352-open:open,11,uw-174352-open,Luke 2:16,open,0.0,,0.0,0.1447875570443969,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item12:uw-174352-mcq:mcq,12,uw-174352-mcq,Luke 2:16,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item13:uw-174354-open:open,13,uw-174354-open,Luke 2:22,open,1.0,,1.0,0.33574749248295616,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item14:uw-174354-mcq:mcq,14,uw-174354-mcq,Luke 2:22,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item15:uw-174355-open:open,15,uw-174355-open,Luke 2:26,open,0.0,,0.0,0.09247857219016144,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item16:uw-174355-mcq:mcq,16,uw-174355-mcq,Luke 2:26,mcq,1.0,True,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item17:uw-174357-open:open,17,uw-174357-open,Luke 2:35,open,1.0,,1.0,0.3401339114754851,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item18:uw-174357-mcq:mcq,18,uw-174357-mcq,Luke 2:35,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item19:uw-174359-open:open,19,uw-174359-open,Luke 2:40,open,1.0,,1.0,0.6930158817224196,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item20:uw-174359-mcq:mcq,20,uw-174359-mcq,Luke 2:40,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item21:uw-174361-open:open,21,uw-174361-open,Luke 2:46,open,0.0,,0.0,0.3305817648059181,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item22:uw-174361-mcq:mcq,22,uw-174361-mcq,Luke 2:46,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item23:uw-174362-open:open,23,uw-174362-open,Luke 2:49,open,0.0,,0.0,0.32733206927827985,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,llama 1b,luke2:item24:uw-174362-mcq:mcq,24,uw-174362-mcq,Luke 2:49,mcq,0.0,False,,,,,,evaluation/outputs/luke2/llama 1b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item1:uw-174346-open:open,1,uw-174346-open,文本甲 2:4,open,1.0,,1.0,0.6646407413041152,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item2:uw-174346-mcq:mcq,2,uw-174346-mcq,文本甲 2:4,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item3:uw-174347-open:open,3,uw-174347-open,文本甲 2:7,open,0.0,,0.0,0.4942871242129373,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item4:uw-174347-mcq:mcq,4,uw-174347-mcq,文本甲 2:7,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item5:uw-174349-open:open,5,uw-174349-open,文本甲 2:9,open,1.0,,1.0,0.5502295438565545,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item6:uw-174349-mcq:mcq,6,uw-174349-mcq,文本甲 2:9,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item7:uw-174350-open:open,7,uw-174350-open,文本甲 2:11,open,1.0,,1.0,0.38519158385259145,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item8:uw-174350-mcq:mcq,8,uw-174350-mcq,文本甲 2:11,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item9:uw-174351-open:open,9,uw-174351-open,文本甲 2:15,open,1.0,,1.0,0.28857066009126714,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item10:uw-174351-mcq:mcq,10,uw-174351-mcq,文本甲 2:15,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item11:uw-174352-open:open,11,uw-174352-open,文本甲 2:16,open,1.0,,1.0,0.6494567287241769,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item12:uw-174352-mcq:mcq,12,uw-174352-mcq,文本甲 2:16,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item13:uw-174354-open:open,13,uw-174354-open,文本甲 2:22,open,1.0,,1.0,0.4821218649843832,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item14:uw-174354-mcq:mcq,14,uw-174354-mcq,文本甲 2:22,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item15:uw-174355-open:open,15,uw-174355-open,文本甲 2:26,open,1.0,,1.0,0.4321037950244012,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item16:uw-174355-mcq:mcq,16,uw-174355-mcq,文本甲 2:26,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item17:uw-174357-open:open,17,uw-174357-open,文本甲 2:35,open,0.0,,0.0,0.325251885726312,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item18:uw-174357-mcq:mcq,18,uw-174357-mcq,文本甲 2:35,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item19:uw-174359-open:open,19,uw-174359-open,文本甲 2:40,open,1.0,,1.0,0.9237761429666553,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item20:uw-174359-mcq:mcq,20,uw-174359-mcq,文本甲 2:40,mcq,1.0,True,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item21:uw-174361-open:open,21,uw-174361-open,文本甲 2:46,open,0.0,,0.0,0.3248403998136162,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item22:uw-174361-mcq:mcq,22,uw-174361-mcq,文本甲 2:46,mcq,0.0,False,,,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
2,mBART-50,1.5b,luke2:item23:uw-174362-open:open,23,uw-174362-open,文本甲 2:49,open,0.0,,0.0,0.37912204666528004,,,,evaluation/outputs/luke2/1.5b/mBART-50/scores_target_llama.json
