chapter,method,item_index,id,passage_reference,q_type,question,standard_answer,score_range,models_disagree,llama 1b_score,llama 1b_answer,llama 1b_choice,1.5b_score,1.5b_answer,1.5b_choice,1.7b_score,1.7b_answer,1.7b_choice
1,mBART-50,21,uw-174330-open,文本甲 1:31,open,人物丁会发生什么事？,"She will bear a son, Person F.",0.0,False,0.0,你将被赐予父君王甲的宝座。,,0.0,人物丁将成为至高者甲的儿子。,,0.0,人物丁感到不安，不知问候内容,
1,mBART-50,22,uw-174330-mcq,文本甲 1:31,mcq,人物丁会发生什么事？,,1.0,True,0.0,,,1.0,她将怀孕生下一个儿子，人物己。,B,1.0,她将怀孕生下一个儿子，人物己。,B
1,mBART-50,23,uw-174331-open,文本甲 1:33,open,孩子将做什么？,Reign over Ancestor B's descendants forever.,0.5,True,1.0,他的王国永远不会结束。,,0.5,他将成为神的儿子，长大成就高尚的儿子。,,0.5,这个孩子会被称为“人物己”并继承王位。,
1,mBART-50,24,uw-174331-mcq,文本甲 1:33,mcq,孩子将做什么？,,1.0,True,0.0,,,1.0,永远统治祖先乙的后裔。,A,1.0,永远统治祖先乙的后裔。,A
1,mBART-50,25,uw-174332-open,文本甲 1:35,open,人物丁将如何以童贞女身份怀孕？,Spirit A will come upon her.,0.5,True,1.0,天使回答说，灵甲必临到你们身上。,,1.0,灵甲必临到你们身上。,,0.5,天使通过特殊手段使人物丁以童贞女身份受孕，尽管她无法怀孕，但圣人仍得以诞生。,
1,mBART-50,26,uw-174332-mcq,文本甲 1:35,mcq,人物丁如何以童贞女身份怀孕？,,1.0,True,0.0,她将祈祷奇迹,B,0.0,她会祈求奇迹,B,1.0,灵甲将降临她身上,D
1,mBART-50,27,uw-174333-open,文本甲 1:35 (#2),open,圣婴是谁的儿子？,Son of Most High A.,1.0,True,1.0,至高者甲的儿子,,0.0,灵甲是尊者甲的儿子。,,1.0,圣婴是至高者甲的儿子。,
1,mBART-50,28,uw-174333-mcq,文本甲 1:35 (#2),mcq,圣婴是谁的儿子？,,1.0,True,1.0,至高者甲的儿子,A,0.0,君王甲的儿子,D,0.0,君王甲的儿子,D
1,mBART-50,29,uw-174335-open,文本甲 1:41,open,当人物丁问候人物乙时，人物乙的宝宝做了什么？,Leaped in her womb.,0.0,False,1.0,婴儿跳进了她的怀里,,1.0,婴儿跳进她的怀里。,,1.0,婴儿跳进了她的怀里,
1,mBART-50,30,uw-174335-mcq,文本甲 1:41,mcq,当人物丁问候人物乙时，人物乙的宝宝做了什么？,,0.0,False,1.0,在腹中跳跃,B,1.0,在她的子宫里跳跃,B,1.0,在她的子宫里跳跃,B
1,mBART-50,31,uw-174336-open,文本甲 1:42,open,人物乙说谁是蒙福的？,Person D and her baby.,0.5,True,0.5,人物丁,,1.0,妇女和生下的孩子。,,1.0,人物乙说“妇女”和“将生下的孩子”是有福的。,
1,mBART-50,32,uw-174336-mcq,文本甲 1:42,mcq,人物乙说谁是蒙福的？,,1.0,True,0.0,人物甲和人物乙,C,0.0,人物戊和人物丁,B,1.0,人物丁和她的孩子,A
1,mBART-50,33,uw-174339-open,文本甲 1:63,open,人物甲写了什么关于孩子的名字？,His name is Person C.,1.0,True,1.0,人物甲写了人物丙。,,0.0,赞美至高者甲,,1.0,人物甲写了孩子最初的名字“人物丙”,
1,mBART-50,34,uw-174339-mcq,文本甲 1:63,mcq,人物甲写了什么关于孩子的名字？,,0.0,False,0.0,他的名字是人物甲,B,0.0,他的名字是君王甲,D,0.0,他的名字是人物甲,B
1,mBART-50,35,uw-174340-open,文本甲 1:64,open,写完名字后人物甲发生了什么？,He spoke and praised Most High A.,1.0,True,0.0,他的父亲被惊讶,,1.0,他立刻开口，舌头松开，开始说赞美至高者甲。,,1.0,人物甲写完名字后舌头松开，开始赞美至高者甲。,
1,mBART-50,36,uw-174340-mcq,文本甲 1:64,mcq,人物甲写完名字后发生了什么？,,1.0,True,0.0,,,1.0,他说话并赞美神,C,1.0,他说话并赞美神,C
1,mBART-50,37,uw-174341-open,文本甲 1:66,open,大家对孩子有什么认识？,The Master A's hand was with him.,0.0,False,0.0,他是神灵的儿子,,0.0,惊奇,,0.0,孩子被至高者救赎。,
1,mBART-50,38,uw-174341-mcq,文本甲 1:66,mcq,大家对孩子有什么认识？,,1.0,True,0.0,他将成为一位伟大的王,D,1.0,主的手与他同在,B,1.0,主的手与他同在,B
1,mBART-50,39,uw-174342-open,文本甲 1:68,open,至高者甲完成了什么，使人物甲赞美？,Redemption for his people.,0.5,True,0.0,主人甲族群甲的 至高者甲，称颂他。,,0.5,救他们。,,0.5,至高者甲在殿里立了拯救的角,
1,mBART-50,40,uw-174342-mcq,文本甲 1:68,mcq,至高者甲完成了什么，使人物甲赞美？,,1.0,True,0.0,,,1.0,为他的子民带来了救赎,A,1.0,为他的子民带来了救赎,A
1,mBART-50,41,uw-174343-open,文本甲 1:77,open,人物甲预言人物丙会帮助人们知道什么？,How to be saved through forgiveness.,0.0,False,0.0,人甲预言人乙能帮助人们认识自己。,,0.0,我们将被引导向和平的道路。,,0.0,人物丙会帮助人们知道光明,
1,mBART-50,42,uw-174343-mcq,文本甲 1:77,mcq,人物甲预言人物丙会帮助人们知道什么？,,1.0,True,0.0,,,1.0,如何通过宽恕得救,A,1.0,如何通过宽恕得救,A
1,mBART-50,43,uw-174344-open,文本甲 1:80,open,人物丙在哪里长大和居住？,In the wilderness.,0.0,False,1.0,旷野,,1.0,他住在旷野里。,,1.0,旷野里,
1,mBART-50,44,uw-174344-mcq,文本甲 1:80,mcq,人物丙在哪里长大和居住？,,0.0,False,1.0,在旷野,C,1.0,在旷野,C,1.0,在旷野,C
1,nllb-200-1.3B,1,uw-174316-open,文本甲 1:4,open,文本甲为什么写他的记述？,To assure Recipient A of certainty.,0.5,True,0.0,从起初目睹并作道的仆人所传给我们的。,,0.0,为了证明所教导的话是真的。,,0.5,文本甲写记述是为了向收信者甲传达他研究的内容，即所教导的话是真的。,
1,nllb-200-1.3B,2,uw-174316-mcq,文本甲 1:4,mcq,文本甲为什么写他的记述？,,0.0,False,1.0,为了确保收信者甲的确定性。,B,1.0,为了使收信者甲确信无疑。,B,1.0,为了使收信者甲确信无疑。,B
1,nllb-200-1.3B,3,uw-174317-open,文本甲 1:6,open,人物甲和人物乙为什么是义人？,They walked blamelessly in commandments.,1.0,True,0.0,他们是义人。,,1.0,因为他们遵行主人甲的一切诫命和律例。,,1.0,他们遵守了主人甲的一切诫命和律例。,
1,nllb-200-1.3B,4,uw-174317-mcq,文本甲 1:6,mcq,为什么人物甲和人物乙被认为是义人？,,0.0,False,1.0,他们在诫命中行无可指摘。,D,1.0,他们无可指摘地遵守了诫命。,D,1.0,他们无可指摘地遵守了诫命。,D
1,nllb-200-1.3B,5,uw-174318-open,文本甲 1:7,open,人物甲和人物乙为什么没有孩子？,Person B was unable to bear.,1.0,True,0.0,他们俩都老了。,,1.0,人物乙是不孕。,,1.0,人物乙不孕，他们俩都老了。,
1,nllb-200-1.3B,6,uw-174318-mcq,文本甲 1:7,mcq,人物甲和人物乙为什么没有孩子？,,1.0,True,0.0,他们选择不生孩子。,C,1.0,人物乙不能生育。,D,1.0,人物乙不能生育。,D
1,nllb-200-1.3B,7,uw-174322-open,文本甲 1:11,open,谁在圣殿向人物甲显现？,An angel of the Master A.,0.0,False,1.0,主人的甲的使者乙,,1.0,天使出现在他面前。,,1.0,主的使者乙,
1,nllb-200-1.3B,8,uw-174322-mcq,文本甲 1:11,mcq,谁在圣殿向人物甲显现？,,0.0,False,1.0,主的天使。,D,1.0,主的天使。,D,1.0,主的天使。,D
1,nllb-200-1.3B,9,uw-174323-open,文本甲 1:12,open,人物甲如何对天使反应？,He was troubled and afraid.,1.0,True,0.0,不要害怕,,1.0,惊慌，心里惊惶。,,1.0,人物甲见天使后惊慌惊惶。,
1,nllb-200-1.3B,10,uw-174323-mcq,文本甲 1:12,mcq,人物甲如何对天使反应？,,0.0,False,1.0,他感到惊恐并害怕。,C,1.0,他感到不安和害怕。,C,1.0,他感到不安和害怕。,C
1,nllb-200-1.3B,11,uw-174324-open,文本甲 1:13,open,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,0.5,True,1.0,"你的妻子必给你生一个儿子,你要给他起人物丙的名.",,0.5,不要害怕，你的请求已经听了。,,0.5,天使告诉人物甲不要害怕，并说明他的请求已获准，妻子将生子并取名人物丙。,
1,nllb-200-1.3B,12,uw-174324-mcq,文本甲 1:13,mcq,天使对人物甲说了什么？,,0.0,False,1.0,不要害怕；人物乙将生一个儿子。,C,1.0,不要害怕；人物乙将怀孕生子。,C,1.0,不要害怕；人物乙将怀孕生子。,C
1,nllb-200-1.3B,13,uw-174325-open,文本甲 1:16,open,人物丙将为族群甲做什么？,Turn them back to Most High A.,1.0,True,0.0,他要在主人甲面前行。,,1.0,他要使族群甲中的许多人归向主人甲。,,0.5,人物丙将使父母的心归归子。,
1,nllb-200-1.3B,14,uw-174325-mcq,文本甲 1:16,mcq,人物丙将为族群甲做什么？,,0.0,False,1.0,使他们归向上帝。,D,1.0,使他们转向神。,D,1.0,使他们转向神。,D
1,nllb-200-1.3B,15,uw-174326-open,文本甲 1:17,open,人物丙的作为将为哪种人预备？,A people prepared for the Master A.,1.0,True,0.0,主人的妻子,,1.0,为主人甲预备百姓。,,0.0,百姓,
1,nllb-200-1.3B,16,uw-174326-mcq,文本甲 1:17,mcq,人物丙的作为将为哪种人预备？,,1.0,True,0.0,一支准备战争的民众。,A,1.0,一群为主预备的人。,D,1.0,一群为主预备的人。,D
1,nllb-200-1.3B,17,uw-174328-open,文本甲 1:20,open,因不信，人物甲发生了什么？,He would not speak until birth.,1.0,True,0.0,"天使回答说：“我是使者乙,站在至高者甲面前,我被差来与你说话,将这好消息告诉你.”",,0.0,他不信天使的话。,,1.0,人物甲因不信而不能说话，直到事情发生的日子。,
1,nllb-200-1.3B,18,uw-174328-mcq,文本甲 1:20,mcq,因不信，人物甲发生了什么？,,0.0,False,0.0,他被圣殿驱逐。,D,0.0,暂时失明。,C,0.0,暂时失明。,C
1,nllb-200-1.3B,19,uw-174329-open,文本甲 1:27,open,六个月后，使者乙访问了谁？,A virgin named Person D.,0.0,False,0.0,君王甲,,0.0,使者乙拜访了君王。,,0.0,人物戊,
1,nllb-200-1.3B,20,uw-174329-mcq,文本甲 1:27,mcq,六个月后，使者乙访问了谁？,,1.0,True,0.0,田野里的牧羊人。,D,1.0,一位名叫人物丁的童贞女。,C,1.0,一位名叫人物丁的童贞女。,C
1,nllb-200-1.3B,21,uw-174330-open,文本甲 1:31,open,人物丁会发生什么事？,"She will bear a son, Person F.",0.0,False,1.0,人物丁会怀孕。,,1.0,人物丁将怀孕并生一个儿子。,,1.0,人物丁会生一个儿子，名为人物己,
1,nllb-200-1.3B,22,uw-174330-mcq,文本甲 1:31,mcq,人物丁会发生什么事？,,0.0,False,1.0,她将生一个儿子，人物己。,B,1.0,她将怀孕生下一个儿子，人物己。,B,1.0,她将怀孕生下一个儿子，人物己。,B
1,nllb-200-1.3B,23,uw-174331-open,文本甲 1:33,open,孩子将做什么？,Reign over Ancestor B's descendants forever.,1.0,True,0.0,他将成为太阳。,,0.0,他必作大，称为尊者甲的儿子。,,1.0,这个孩子将永远作王。,
1,nllb-200-1.3B,24,uw-174331-mcq,文本甲 1:33,mcq,孩子将做什么？,,0.0,False,1.0,永远统治祖先乙的后代。,A,1.0,永远统治祖先乙的后裔。,A,1.0,永远统治祖先乙的后裔。,A
1,nllb-200-1.3B,25,uw-174332-open,文本甲 1:35,open,人物丁将如何以童贞女身份怀孕？,Spirit A will come upon her.,0.0,False,1.0,"天使回答说:""灵甲必降临你,尊者甲的能力必遮蔽你,所以所生的圣子也必称为至高者甲的儿子.""",,1.0,灵甲必降临她。,,1.0,天使说灵甲必降临你，尊者甲的能力必遮蔽你，所以所生的圣子也必称为至高者甲的儿子。,
1,nllb-200-1.3B,26,uw-174332-mcq,文本甲 1:35,mcq,人物丁如何以童贞女身份怀孕？,,0.0,False,1.0,灵甲将降临她身上,D,1.0,灵甲将降临她身上,D,1.0,灵甲将降临她身上,D
1,nllb-200-1.3B,27,uw-174333-open,文本甲 1:35 (#2),open,圣婴是谁的儿子？,Son of Most High A.,1.0,True,0.0,灵甲,,0.0,灵甲是尊者甲的儿子。,,1.0,圣婴是至高者甲的儿子。,
1,nllb-200-1.3B,28,uw-174333-mcq,文本甲 1:35 (#2),mcq,圣婴是谁的儿子？,,1.0,True,1.0,至高者甲的儿子,A,0.0,人物甲的儿子,B,1.0,神的儿子,A
1,nllb-200-1.3B,29,uw-174335-open,文本甲 1:41,open,当人物丁问候人物乙时，人物乙的宝宝做了什么？,Leaped in her womb.,0.5,True,1.0,婴儿在她的肚子里跳动,,1.0,人物乙的孩子在她的肚子里跳动。,,0.5,人物乙的孩子有了灵甲。,
1,nllb-200-1.3B,30,uw-174335-mcq,文本甲 1:41,mcq,当人物丁问候人物乙时，人物乙的宝宝做了什么？,,0.0,False,1.0,在腹中跳跃,B,1.0,在她的子宫里跳跃,B,1.0,在她的子宫里跳跃,B
1,nllb-200-1.3B,31,uw-174336-open,文本甲 1:42,open,人物乙说谁是蒙福的？,Person D and her baby.,0.5,True,0.5,人物丁,,0.5,妇女中是受福的。,,0.0,人物乙,
1,nllb-200-1.3B,32,uw-174336-mcq,文本甲 1:42,mcq,人物乙说谁是蒙福的？,,1.0,True,0.0,人物甲和人物乙,C,0.0,人物戊和人物丁,B,1.0,人物丁和她的孩子,A
1,nllb-200-1.3B,33,uw-174339-open,文本甲 1:63,open,人物甲写了什么关于孩子的名字？,His name is Person C.,0.5,True,1.0,"人物甲写了说:""他的名是人物丙""",,0.5,人物丙。,,1.0,人物甲写了关于孩子名字的“人物丙”。,
1,nllb-200-1.3B,34,uw-174339-mcq,文本甲 1:63,mcq,人物甲写了什么关于孩子的名字？,,1.0,True,0.0,他的名字是人物甲,B,0.0,他的名字是人物甲,B,1.0,他的名字是人物丙,A
1,nllb-200-1.3B,35,uw-174340-open,文本甲 1:64,open,写完名字后人物甲发生了什么？,He spoke and praised Most High A.,0.0,False,1.0,他口开舌头说话赞美神。,,1.0,人物丙的父亲想给实体01起名后，口开舌解，赞美至高者甲。,,1.0,实体01开始说话并赞美至高者甲。,
1,nllb-200-1.3B,36,uw-174340-mcq,文本甲 1:64,mcq,人物甲写完名字后发生了什么？,,0.0,False,1.0,他说话并赞美神,C,1.0,他说话并赞美神,C,1.0,他说话并赞美神,C
1,nllb-200-1.3B,37,uw-174341-open,文本甲 1:66,open,大家对孩子有什么认识？,The Master A's hand was with him.,0.0,False,0.0,他是神。,,0.0,他充满了灵。,,0.0,没有人意识到孩子的存在,
1,nllb-200-1.3B,38,uw-174341-mcq,文本甲 1:66,mcq,大家对孩子有什么认识？,,0.0,False,1.0,主的手与他同在,B,1.0,主的手与他同在,B,1.0,主的手与他同在,B
1,nllb-200-1.3B,39,uw-174342-open,文本甲 1:68,open,至高者甲完成了什么，使人物甲赞美？,Redemption for his people.,1.0,True,0.0,"主人甲眷顾了他的百姓,救了他们。",,1.0,眷顾他的百姓，救他们。,,1.0,至高者甲因眷顾百姓并拯救他们而被称赞。,
1,nllb-200-1.3B,40,uw-174342-mcq,文本甲 1:68,mcq,至高者甲完成了什么，使人物甲赞美？,,0.0,False,1.0,为他的百姓带来救赎,A,1.0,为他的子民带来了救赎,A,1.0,为他的子民带来了救赎,A
1,nllb-200-1.3B,41,uw-174343-open,文本甲 1:77,open,人物甲预言人物丙会帮助人们知道什么？,How to be saved through forgiveness.,1.0,True,0.0,尊者甲必称为尊者甲的先知。,,0.0,他会告诉他的百姓。,,1.0,人物甲预言人物丙会帮助人们知道罪的赦免。,
1,nllb-200-1.3B,42,uw-174343-mcq,文本甲 1:77,mcq,人物甲预言人物丙会帮助人们知道什么？,,0.0,False,1.0,如何通过宽恕获得救赎,A,1.0,如何通过宽恕得救,A,1.0,如何通过宽恕得救,A
1,nllb-200-1.3B,43,uw-174344-open,文本甲 1:80,open,人物丙在哪里长大和居住？,In the wilderness.,0.0,False,1.0,旷野,,1.0,在旷野里。,,1.0,在旷野里住,
1,nllb-200-1.3B,44,uw-174344-mcq,文本甲 1:80,mcq,人物丙在哪里长大和居住？,,0.0,False,1.0,在旷野,C,1.0,在旷野,C,1.0,在旷野,C
1,nllb-200-distilled-600M,1,uw-174316-open,文本甲 1:4,open,文本甲为什么写他的记述？,To assure Recipient A of certainty.,1.0,True,0.0,事奉道的人传给我们一样。,,1.0,为了使收信者知道所学到的东西是真的。,,1.0,文本甲写记述是为了证明他所学到的东西是真的。,
1,nllb-200-distilled-600M,2,uw-174316-mcq,文本甲 1:4,mcq,文本甲为什么写他的记述？,,1.0,True,0.0,,,1.0,为了使收信者甲确信无疑。,B,1.0,为了使收信者甲确信无疑。,B
1,nllb-200-distilled-600M,3,uw-174317-open,文本甲 1:6,open,人物甲和人物乙为什么是义人？,They walked blamelessly in commandments.,1.0,True,0.0,他们都是无孕的人物。,,1.0,因为他们完全遵守主人甲的一切诫命和律例。,,1.0,他们两个在至高者甲面前都是义人，完全遵守主人甲的一切诫命和律例。,
1,nllb-200-distilled-600M,4,uw-174317-mcq,文本甲 1:6,mcq,为什么人物甲和人物乙被认为是义人？,,1.0,True,0.0,,,1.0,他们无可指摘地遵守了诫命。,D,1.0,他们无可指摘地遵守了诫命。,D
1,nllb-200-distilled-600M,5,uw-174318-open,文本甲 1:7,open,人物甲和人物乙为什么没有孩子？,Person B was unable to bear.,0.0,False,1.0,人物乙是无孕的。,,1.0,人物乙是无孕的人。,,1.0,人物乙无孕且年事已高，导致人物甲和人物乙未生育子女。,
1,nllb-200-distilled-600M,6,uw-174318-mcq,文本甲 1:7,mcq,人物甲和人物乙为什么没有孩子？,,1.0,True,0.0,,,1.0,人物乙不能生育。,D,1.0,人物乙不能生育。,D
1,nllb-200-distilled-600M,7,uw-174322-open,文本甲 1:11,open,谁在圣殿向人物甲显现？,An angel of the Master A.,1.0,True,1.0,主的使者,,1.0,天使,,0.0,人物乙,
1,nllb-200-distilled-600M,8,uw-174322-mcq,文本甲 1:11,mcq,谁在圣殿向人物甲显现？,,0.0,False,1.0,主的天使。,D,1.0,主的天使。,D,1.0,主的天使。,D
1,nllb-200-distilled-600M,9,uw-174323-open,文本甲 1:12,open,人物甲如何对天使反应？,He was troubled and afraid.,0.0,False,1.0,他惊恐,,1.0,他惊恐惧怕。,,1.0,"人物甲就惊,恐惧就临到他。",
1,nllb-200-distilled-600M,10,uw-174323-mcq,文本甲 1:12,mcq,人物甲如何对天使反应？,,0.0,False,1.0,他感到惊恐并害怕。,C,1.0,他感到不安和害怕。,C,1.0,他感到不安和害怕。,C
1,nllb-200-distilled-600M,11,uw-174324-open,文本甲 1:13,open,天使对人物甲说了什么？,Do not be afraid; Person B will have a son.,1.0,True,0.0,你要叫他的名为人物丙。,,0.5,你不要害怕， because your requests have been heard.,,1.0,天使对人物甲说：“你不要害怕，因为你的请求已经蒙了耳朵。你的妻子人物乙必生一个儿子，你要叫他的名为人物丙。”,
1,nllb-200-distilled-600M,12,uw-174324-mcq,文本甲 1:13,mcq,天使对人物甲说了什么？,,0.0,False,1.0,不要害怕；人物乙将生一个儿子。,C,1.0,不要害怕；人物乙将怀孕生子。,C,1.0,不要害怕；人物乙将怀孕生子。,C
1,nllb-200-distilled-600M,13,uw-174325-open,文本甲 1:16,open,人物丙将为族群甲做什么？,Turn them back to Most High A.,0.0,False,0.5,他必使族群甲许多人归向主人甲。,,0.5,他将先知甲的灵和力量，帮助主人的孩子。,,0.5,人物丙将使父母的心归向儿女。,
1,nllb-200-distilled-600M,14,uw-174325-mcq,文本甲 1:16,mcq,人物丙将为族群甲做什么？,,1.0,True,0.0,,,1.0,使他们转向神。,D,1.0,使他们转向神。,D
1,nllb-200-distilled-600M,15,uw-174326-open,文本甲 1:17,open,人物丙的作为将为哪种人预备？,A people prepared for the Master A.,0.5,True,1.0,"他必使族群甲许多人归向主人甲,他们的神.",,1.0,为主人甲做好准备的人。,,0.5,人物丙的行为将预备那些为主人甲做好准备的人。,
1,nllb-200-distilled-600M,16,uw-174326-mcq,文本甲 1:17,mcq,人物丙的作为将为哪种人预备？,,1.0,True,0.0,一支准备战争的民众。,A,1.0,一群为主预备的人。,D,1.0,一群为主预备的人。,D
1,nllb-200-distilled-600M,17,uw-174328-open,文本甲 1:20,open,因不信，人物甲发生了什么？,He would not speak until birth.,1.0,True,0.0,沉默,,0.0,他不信天使的话。,,1.0,人物甲因不信而无法说话，直到事情发生。,
1,nllb-200-distilled-600M,18,uw-174328-mcq,文本甲 1:20,mcq,因不信，人物甲发生了什么？,,0.0,False,0.0,,,0.0,暂时失明。,C,0.0,被逐出圣殿。,D
1,nllb-200-distilled-600M,19,uw-174329-open,文本甲 1:27,open,六个月后，使者乙访问了谁？,A virgin named Person D.,1.0,True,1.0,人物丁,,1.0,人物丁。,,0.0,人物乙,
1,nllb-200-distilled-600M,20,uw-174329-mcq,文本甲 1:27,mcq,六个月后，使者乙访问了谁？,,1.0,True,0.0,,,1.0,一位名叫人物丁的童贞女。,C,1.0,一位名叫人物丁的童贞女。,C
1,nllb-200-distilled-600M,21,uw-174330-open,文本甲 1:31,open,人物丁会发生什么事？,"She will bear a son, Person F.",0.0,False,1.0,人物丁将生一个儿子。,,1.0,她将怀孕生一个儿子。,,1.0,人物丁将生一个儿子，名为人物己，并获得至高者甲的恩赐，永远统治先祖乙的后裔。,
1,nllb-200-distilled-600M,22,uw-174330-mcq,文本甲 1:31,mcq,人物丁会发生什么事？,,1.0,True,0.0,她将成为一位皇后。,D,1.0,她将怀孕生下一个儿子，人物己。,B,1.0,她将怀孕生下一个儿子，人物己。,B
1,nllb-200-distilled-600M,23,uw-174331-open,文本甲 1:33,open,孩子将做什么？,Reign over Ancestor B's descendants forever.,0.5,True,1.0,他将统治祖先乙的后裔。,,0.5,他将统治先祖乙的后裔。,,1.0,这个孩子将被称作至高者甲的儿子并永远统治先祖乙的后裔。,
1,nllb-200-distilled-600M,24,uw-174331-mcq,文本甲 1:33,mcq,孩子将做什么？,,0.0,False,1.0,永远统治祖先乙的后代。,A,1.0,永远统治祖先乙的后裔。,A,1.0,永远统治祖先乙的后裔。,A
1,nllb-200-distilled-600M,25,uw-174332-open,文本甲 1:35,open,人物丁将如何以童贞女身份怀孕？,Spirit A will come upon her.,1.0,True,1.0,"天使回答说:灵甲必降临你,尊者甲的权力必遮盖你.所以,你所生的圣子必称为至高者甲的儿子.",,1.0,灵甲必降临他。,,0.0,人物丁通过童贞女的受孕方式受孕。,
1,nllb-200-distilled-600M,26,uw-174332-mcq,文本甲 1:35,mcq,人物丁如何以童贞女身份怀孕？,,1.0,True,0.0,,,1.0,灵甲将降临她身上,D,1.0,灵甲将降临她身上,D
1,nllb-200-distilled-600M,27,uw-174333-open,文本甲 1:35 (#2),open,圣婴是谁的儿子？,Son of Most High A.,1.0,True,1.0,至高者甲的儿子,,1.0,至高者甲的儿子。,,0.0,人物丁,
1,nllb-200-distilled-600M,28,uw-174333-mcq,文本甲 1:35 (#2),mcq,圣婴是谁的儿子？,,1.0,True,1.0,至高者甲的儿子,A,0.0,人物甲的儿子,B,0.0,君王甲的儿子,D
1,nllb-200-distilled-600M,29,uw-174335-open,文本甲 1:41,open,当人物丁问候人物乙时，人物乙的宝宝做了什么？,Leaped in her womb.,1.0,True,0.0,"人物乙大声喊着说:你在妇女中是蒙福的,你的胎儿也蒙福的.",,1.0,子宫里跳跃。,,0.5,人物乙的孩子被唤醒。,
1,nllb-200-distilled-600M,30,uw-174335-mcq,文本甲 1:41,mcq,当人物丁问候人物乙时，人物乙的宝宝做了什么？,,1.0,True,0.0,,,1.0,在她的子宫里跳跃,B,1.0,在她的子宫里跳跃,B
1,nllb-200-distilled-600M,31,uw-174336-open,文本甲 1:42,open,人物乙说谁是蒙福的？,Person D and her baby.,0.5,True,0.0,人物甲,,0.0,妇女中是蒙福的。,,0.5,人物乙说“妇女”是有福的。,
1,nllb-200-distilled-600M,32,uw-174336-mcq,文本甲 1:42,mcq,人物乙说谁是蒙福的？,,1.0,True,0.0,人物甲和人物乙,C,0.0,人物戊和人物丁,B,1.0,人物丁和她的孩子,A
1,nllb-200-distilled-600M,33,uw-174339-open,文本甲 1:63,open,人物甲写了什么关于孩子的名字？,His name is Person C.,0.5,True,1.0,人物丙,,0.5,人物丙的名字。,,1.0,人物甲写了孩子名字叫“人物丙”,
1,nllb-200-distilled-600M,34,uw-174339-mcq,文本甲 1:63,mcq,人物甲写了什么关于孩子的名字？,,1.0,True,0.0,,,0.0,他的名字是人物甲,B,1.0,他的名字是人物丙,A
1,nllb-200-distilled-600M,35,uw-174340-open,文本甲 1:64,open,写完名字后人物甲发生了什么？,He spoke and praised Most High A.,0.0,False,1.0,"马上他口就开了,舌头就了,他就说了,赞美至高者甲.",,1.0,他的舌头和口就开了。,,1.0,他口开了，舌头就了，然后说了赞美至高者甲的话。,
1,nllb-200-distilled-600M,36,uw-174340-mcq,文本甲 1:64,mcq,人物甲写完名字后发生了什么？,,1.0,True,0.0,,,1.0,他说话并赞美神,C,1.0,他说话并赞美神,C
1,nllb-200-distilled-600M,37,uw-174341-open,文本甲 1:66,open,大家对孩子有什么认识？,The Master A's hand was with him.,0.0,False,0.0,惊讶,,0.0,他是神。,,0.0,孩子被救赎。,
1,nllb-200-distilled-600M,38,uw-174341-mcq,文本甲 1:66,mcq,大家对孩子有什么认识？,,1.0,True,0.0,他长得像人物甲,A,1.0,主的手与他同在,B,1.0,主的手与他同在,B
1,nllb-200-distilled-600M,39,uw-174342-open,文本甲 1:68,open,至高者甲完成了什么，使人物甲赞美？,Redemption for his people.,1.0,True,0.0,主手在他身上。,,1.0,眷顾了他的百姓，救赎了他们。,,1.0,至高者甲救赎了百姓,
1,nllb-200-distilled-600M,40,uw-174342-mcq,文本甲 1:68,mcq,至高者甲完成了什么，使人物甲赞美？,,1.0,True,0.0,,,1.0,为他的子民带来了救赎,A,1.0,为他的子民带来了救赎,A
1,nllb-200-distilled-600M,41,uw-174343-open,文本甲 1:77,open,人物甲预言人物丙会帮助人们知道什么？,How to be saved through forgiveness.,1.0,True,0.0,他将带来光明。,,1.0,"他会告诉百姓赦免罪,得救的知识。",,1.0,人物甲预言人物丙会帮助人们知道罪赦免和得救的知识。,
1,nllb-200-distilled-600M,42,uw-174343-mcq,文本甲 1:77,mcq,人物甲预言人物丙会帮助人们知道什么？,,1.0,True,0.0,,,1.0,如何通过宽恕得救,A,1.0,如何通过宽恕得救,A
1,nllb-200-distilled-600M,43,uw-174344-open,文本甲 1:80,open,人物丙在哪里长大和居住？,In the wilderness.,1.0,True,0.0,黑暗,,1.0,住在旷野。,,1.0,人物丙住在旷野。,
1,nllb-200-distilled-600M,44,uw-174344-mcq,文本甲 1:80,mcq,人物丙在哪里长大和居住？,,0.0,False,1.0,在旷野,C,1.0,在旷野,C,1.0,在旷野,C
2,google_word_by_word,1,uw-174346-open,文本甲 2:4,open,人物戊为什么去地点02？,He was a descendant of King A.,1.0,True,0.0,"朱迪亚,到地点02这镇的君王甲。",,0.0,因为他是朱迪亚的君王。,,1.0,人物戊去地点03是因为他属于到这房子和线的君王甲。,
2,google_word_by_word,2,uw-174346-mcq,文本甲 2:4,mcq,人物戊为什么去地点02？,,1.0,True,0.0,,,1.0,登记户口,C,1.0,登记人口普查,C
2,google_word_by_word,3,uw-174347-open,文本甲 2:7,open,人物丁把她刚出生的儿子放在哪里？,In a manger.,1.0,True,0.0,他在衣服和一个物件01上放置。,,0.0,一个物件01.,,1.0,人物丁将刚出生的儿子放置在了物件01。,
